"sense_id";"lemma_id";"sense_def";"domain_id";"sense_synonym";"sense_antonym";"sense_varword";"sense_nearsyn";"sense_relword";"synset_id"
"03007001";"030070";"女子結婚。";NULL;NULL;NULL;NULL;NULL;NULL;"769"
"03007002";"030070";"比喻前述機構被後述機構合併。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007101";"030071";"形容專注於特定對象。";NULL;"入神";NULL;NULL;NULL;NULL;"db-checked"
"03007102";"030071";"形容發呆、茫然。";NULL;NULL;NULL;NULL;"呆(0600)";NULL;"db-checked"
"03007201";"030072";"前述對象的來源為。";NULL;NULL;NULL;NULL;"源自(0100)＠發源(0201)";NULL;"483"
"03007202";"030072";"造成前述對象的原因為。";NULL;NULL;NULL;NULL;NULL;NULL;"3840"
"03007301";"030073";"存在於特定的時間或空間。";NULL;NULL;NULL;NULL;NULL;"設身處地";"db-checked"
"03007302";"030073";"與人互動。";NULL;NULL;NULL;NULL;NULL;"相處";"db-checked"
"03007303";"030073";"採取行動以解決特定事件。";NULL;"處理";NULL;NULL;NULL;"處理";"1744"
"03007304";"030073";"法院對定罪對象做出特定處罰。";"法律";NULL;NULL;NULL;NULL;"論處";"3048"
"03007305";"030073";"以特定態度對待。";NULL;NULL;NULL;NULL;NULL;"自處";"184"
"03007401";"030074";"地方詞。特定對象所在的地方。";NULL;NULL;NULL;NULL;NULL;"住處";"733"
"03007402";"030074";"計算部位、地點的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007403";"030074";"普通名詞。比喻特定的抽象地方。";NULL;NULL;NULL;NULL;NULL;"好處＠益處";"db-checked"
"03007404";"030074";"地方詞。機關中的組織單位。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007501";"030075";"家中世代相傳。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007601";"030076";"利用光電效應的通訊方式，通過有線電或無線電裝置把照片圖表、書信、文件等真跡傳送到遠方。";NULL;NULL;NULL;NULL;NULL;NULL;"434"
"03007602";"030076";"普通名詞。利用光電效應的通訊方式，通過有線電或無線電裝置的通訊方式所傳送到遠方的照片、圖表、書信和文件等。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007603";"030076";"形容接近原物的真實。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007604";"030076";"普通名詞。為早期現場報導的意思，現較為罕用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007701";"030077";"以釣魚桿釣魚，作為休閒。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007801";"030078";"普通名詞。恩惠或贈予，表因為…的緣故。常用「拜…之賜」。";NULL;NULL;NULL;NULL;NULL;"受賜";"db-checked"
"03007802";"030078";"尊稱他人的恩惠或贈予。";NULL;NULL;NULL;NULL;NULL;"賞賜＠銘謝賜票";"db-checked"
"03007803";"030078";"有求於人時的敬詞。";"正式用語/敬詞";NULL;NULL;NULL;NULL;"賜教";"db-checked"
"03007901";"030079";"打擊物體，使其斷裂。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03007902";"030079";"中斷正在進行的事件。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008001";"030080";"被拒絕而退回。";"臺灣";NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008101";"030081";"為達到特定目標而努力。";"臺灣";NULL;NULL;NULL;NULL;NULL;"3091"
"03008201";"030082";"物體落下撞擊。";NULL;NULL;NULL;NULL;NULL;NULL;"3111"
"03008202";"030082";"比喻用類似手臂的人造物尾端裝置快擊物體表面，演奏打擊樂器。";NULL;NULL;NULL;NULL;NULL;NULL;"2973"
"03008203";"030082";"從特定物體的後端施力，使其進入特定對象中。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008204";"030082";"為特定目的而將物質注入特定對象內。";NULL;NULL;NULL;NULL;NULL;NULL;"3088"
"03008205";"030082";"打而使物體掉落。";NULL;NULL;NULL;NULL;NULL;NULL;"1692"
"03008206";"030082";"比喻建立基礎。常與「基礎」、「基石」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"2869"
"03008207";"030082";"比喻建立，常與「名聲」、「成果」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008208";"030082";"征戰並佔有。";NULL;NULL;NULL;NULL;NULL;NULL;"1634"
"03008209";"030082";"經比賽獲得。";"球類";NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008210";"030082";"比喻在商業上佔有市場。";NULL;NULL;NULL;NULL;NULL;NULL;"2825"
"03008301";"030083";"由上至下撞擊。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008302";"030083";"打而使物體掉落。";NULL;NULL;NULL;NULL;NULL;NULL;"1692"
"03008303";"030083";"在競爭的場合，擊敗對手使其淘汰。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008304";"030083";"攻擊並佔領。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008305";"030083";"武器發射後，往下擊中目標。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008306";"030083";"雷電放射出來。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008307";"030083";"光線照射出來。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008308";"030083";"以打字的方式記錄下來。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008309";"030083";"故意以外力終止懷孕狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"1827"
"03008401";"030084";"商店關門，結束當天營業。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008501";"030085";"用注射器把藥液注射到生物體內，一般作為治病用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008601";"030086";"揣測數量超過半數以上，且比較接近全部的數量。";NULL;NULL;NULL;NULL;NULL;"絕大多數";"skipped"
"03008701";"030087";"表對特定事件做揣測、評估，表示有很大的可能性。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008702";"030087";"形容對後述對象的描述來自估算，並不精確。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008703";"030087";"普通名詞。大致的內容或情況。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008801";"030088";"表距離很遠。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03008901";"030089";"普通名詞。天尚未完全亮的早晨。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009001";"030090";"等候上級的命令而行動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009101";"030091";"表在眾人眼前。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009201";"030092";"普通名詞。未經版權所有者同意所翻印或拷貝的書籍、媒體或軟體的版本。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009202";"030092";"未經版權所有者同意去翻印或拷貝書籍、媒體或軟體及行為。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009301";"030093";"到任命或委派的崗位上工作。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009401";"030094";"登上陸地。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009402";"030094";"降落，通常帶有到達的涵義。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009403";"030094";"比喻將產品或企業引進到後述地點。";NULL;NULL;NULL;NULL;NULL;NULL;"2861"
"03009404";"030094";"進駐中國大陸。";"臺灣";NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009501";"030095";"列舉相類似的事物。";NULL;"之類(0100)";NULL;NULL;NULL;NULL;"431"
"03009502";"030095";"等候片刻。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009503";"030095";"暫時停一下，用於對話中，打斷說話者並提出問題。";"口語";NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009601";"030096";"普通名詞。同父或同母生的男子，先出生者為兄，後出生者為弟。";NULL;"兄弟(0100)";"姐妹(0100)";NULL;NULL;NULL;"2076"
"03009602";"030096";"普通名詞。彼此交情深厚的男性朋友。";NULL;"兄弟(0200)";"姐妹(0200)";NULL;NULL;NULL;"2219"
"03009603";"030096";"普通名詞。輩分相當或身分地位相近的男子。";NULL;"兄弟(0300)";"姐妹(0300)";NULL;NULL;NULL;"2648"
"03009604";"030096";"普通名詞。對男性教友的稱呼。";"基督教";NULL;"姐妹(0100)";NULL;NULL;NULL;"db-checked"
"03009605";"030096";"普通名詞。特指幫派成員。";NULL;"兄弟(0500)";NULL;NULL;NULL;NULL;"2493"
"03009701";"030097";"普通名詞。空中帶電的雲氣，相互摩擦時所發的閃光。常與「雷」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009702";"030097";"普通名詞。電子和質子運動所產生的能量。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009703";"030097";"普通名詞。發電機所產生的電能量。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009704";"030097";"使電流加在動物或人的身體。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009705";"030097";"普通名詞。以電訊或電報傳播的新聞。";"新聞";NULL;NULL;NULL;NULL;"外電";"db-checked"
"03009706";"030097";"利用電話裝置與人通話。「打電話」的簡省。";"書面";"打電話";NULL;NULL;NULL;"郵電";"skipped"
"03009707";"030097";"瞬間受到他人吸引。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009708";"030097";"嚴格要求或質問。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009801";"030098";"普通名詞。利用強光映射在螢幕上，以供人觀賞的活動影戲。";NULL;NULL;NULL;NULL;NULL;NULL;"2032"
"03009802";"030098";"普通名詞。影片工業，包括週邊相關的所有活動，常出現在比喻的用法中，當作一個圈子或範圍。";NULL;NULL;NULL;NULL;NULL;NULL;"2218"
"03009803";"030098";"普通名詞。在電視上播放電影的頻道。在電視上播放電影的頻道的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009804";"030098";"普通名詞。電影相關學科的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009901";"030099";"更動特定對象的職位。";NULL;NULL;NULL;NULL;NULL;"調動＠外調＠轉調";"2699"
"03009902";"030099";"互換。";NULL;NULL;NULL;NULL;NULL;"互調＠對調＠調換";"db-checked"
"03009903";"030099";"派遣、分配安排工作。";NULL;NULL;NULL;NULL;NULL;"調撥＠調用＠調度＠調兵遣將";"3050"
"03009904";"030099";"提出需求以取得資料。";NULL;NULL;NULL;NULL;NULL;"抽調＠調閱";"db-checked"
"03009905";"030099";"設法取得。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03009906";"030099";"普通名詞。歌曲或戲曲的音律。";NULL;NULL;NULL;NULL;NULL;"黃梅調＠哭調＠曲調＠二黃調";"db-checked"
"03009907";"030099";"普通名詞。主音的高度。";"音樂";NULL;NULL;NULL;NULL;"大調＠轉調＠變調";"db-checked"
"03009908";"030099";"普通名詞。調或腔調。";NULL;NULL;NULL;NULL;NULL;"南腔北調＠腔調";"db-checked"
"03009909";"030099";"普通名詞。字音高低升降的聲調。";"音韻學";NULL;NULL;NULL;NULL;"聲調＠調值＠調類＠變調＠本調";"db-checked"
"03009910";"030099";"普通名詞。對特定對象持有的看法。";NULL;NULL;NULL;NULL;NULL;"陳腔濫調＠論調";"2185"
"03009911";"030099";"普通名詞。特定對象表現出來的風格特色。";NULL;NULL;NULL;NULL;NULL;"格調＠調調＠情調";"db-checked"
"03010001";"030100";"把視線或目光集中在一點上。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010002";"030100";"注意或監督他人的行為動作。";NULL;NULL;NULL;NULL;NULL;NULL;"3049"
"03010101";"030101";"普通名詞。頭的最上部。";NULL;NULL;NULL;NULL;NULL;"頭頂＠禿頂＠摩頂放踵";"db-checked"
"03010102";"030101";"位置詞。物體最高、最上面的部份。";NULL;NULL;NULL;NULL;NULL;"山頂＠屋頂＠樓頂＠塔頂";"db-checked"
"03010103";"030101";"計算有頂的物品的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010104";"030101";"以頭承戴。";NULL;NULL;NULL;NULL;NULL;"頂天立地";"db-checked"
"03010105";"030101";"擁有高學歷。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010106";"030101";"倚靠特定物體以支撐。";NULL;NULL;NULL;NULL;NULL;NULL;"386"
"03010107";"030101";"以話語抵觸，常用於下對上。";NULL;NULL;NULL;NULL;NULL;"頂撞";"206"
"03010108";"030101";"冒著、迎面對著。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010109";"030101";"產業的轉讓或承受。";NULL;NULL;NULL;NULL;NULL;NULL;"3160"
"03010110";"030101";"表比平常程度高。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010201";"030102";"普通名詞。支撐建築物直立的柱子。";NULL;NULL;NULL;NULL;NULL;"棟梁＠棟樑";"db-checked"
"03010202";"030102";"計算建築物的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"3728"
"03010301";"030103";"身體四肢或物體不自主地小幅度晃動。";NULL;NULL;NULL;NULL;NULL;NULL;"3817"
"03010302";"030103";"小幅度晃動身體或四肢。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010303";"030103";"以手使物體重複晃動。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010304";"030103";"輕微晃動使附著物掉落。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010401";"030104";"輕微搖動使物體由內向外掉出。";NULL;NULL;NULL;NULL;NULL;NULL;"3824"
"03010402";"030104";"毫不保留地公開秘密。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010501";"030105";"輕微搖動使物體由內向外掉出。";NULL;NULL;NULL;NULL;NULL;NULL;"3824"
"03010502";"030105";"毫不保留地將秘密公開。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010601";"030106";"數量大或種類多。";NULL;NULL;NULL;NULL;NULL;NULL;"1848"
"03010602";"030106";"數量大於一。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010603";"030106";"超過前述數量。";NULL;NULL;NULL;NULL;NULL;NULL;"3808"
"03010604";"030106";"表經常。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010605";"030106";"表程度加強或頻率增加，常用在祈使句。";NULL;NULL;NULL;NULL;NULL;NULL;"3610"
"03010606";"030106";"表比預期程度更強。";NULL;NULL;NULL;NULL;"多麼(0100)＠何其(0100)＠何等(0200)";NULL;"db-checked"
"03010607";"030106";"勝過標準的程度。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010701";"030107";"對一事件的揣測。";NULL;NULL;NULL;NULL;NULL;"多半兒";"db-checked"
"03010801";"030108";"詢問數量。";NULL;NULL;NULL;NULL;NULL;NULL;"3780"
"03010802";"030108";"不確定數量。";NULL;NULL;NULL;NULL;NULL;NULL;"20"
"03010803";"030108";"最低限度。";NULL;NULL;NULL;NULL;"起碼(0100)＠至少(0100)＠最少(0300)";"多多少少";"db-checked"
"03010901";"030109";"揣測超過半數以上的數量。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03010902";"030109";"相對數量大的特定對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011001";"030110";"時間詞。兒童時期。";NULL;"幼時(0100)";NULL;NULL;NULL;NULL;"1873"
"03011101";"030111";"將前述對象排除。常用「除…而外」。";NULL;"以外(0200)";NULL;NULL;NULL;NULL;"skipped"
"03011201";"030112";"說話人用來限定所陳述之事件的範圍或程度，表示僅此而已。";NULL;NULL;NULL;NULL;NULL;NULL;"3789"
"03011301";"030113";"實現本身的性質或能力。";NULL;NULL;NULL;NULL;NULL;NULL;"791"
"03011302";"030113";"把意思或概念進一步表達出來。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011401";"030114";"使本身的性質或能力實現出來，強調呈現的結果。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011402";"030114";"把意思或概念進一步表達出來，強調呈現的結果。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011501";"030115";"將內在負面的情緒散發出來。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011601";"030116";"致力於提倡特定精神或文化。";NULL;NULL;NULL;NULL;NULL;NULL;"3334"
"03011701";"030117";"計算次數的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011702";"030117";"單一說話者從頭到尾所說的言談單位。";NULL;"席";NULL;NULL;NULL;NULL;"db-checked"
"03011703";"030117";"準量詞。描述良善或誠摯的心意。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011704";"030117";"準量詞。描述一致的景象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011705";"030117";"準量詞。計算行事的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011706";"030117";"準量詞。描述感覺。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011707";"030117";"計算數字加倍次數的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"3733"
"03011801";"030118";"普通名詞。對執政黨的政策表示反對意見的政黨。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011901";"030119";"被欺侮的一方轉為主動的攻擊。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03011902";"030119";"強力流體折返方向，通常用於颱風上。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03012001";"030120";"用來強調某種既定或已知的事實或情況，說明不影響事情狀況的理由。";NULL;"橫豎";NULL;NULL;NULL;NULL;"db-checked"
"03012101";"030121";"不遵守約定或上級規定的規則。";NULL;NULL;NULL;NULL;NULL;NULL;"28"
"03012102";"030121";"違反競賽的規則，通常由裁判所判定，並帶有一定的罰則。";"競賽";NULL;NULL;NULL;NULL;NULL;"3870"
"03012201";"030122";"依照已有的方式去做。";NULL;NULL;NULL;NULL;NULL;NULL;"365"
"03012301";"030123";"解除對後述對象的約束，使其得到自由。";NULL;NULL;NULL;NULL;NULL;NULL;"3694"
"03012302";"030123";"使監禁者得到自由。";NULL;NULL;NULL;NULL;NULL;NULL;"355"
"03012303";"030123";"從特定主體中散發出氣味、光線、能量或煙霧等。";NULL;NULL;NULL;NULL;NULL;NULL;"1658"
"03012304";"030123";"散播消息。";NULL;NULL;NULL;NULL;NULL;NULL;"1830"
"03012305";"030123";"播放影音。";NULL;NULL;NULL;NULL;NULL;NULL;"1778"
"03012307";"030123";"釋出資金，使其在市面上流通。";NULL;NULL;NULL;NULL;NULL;NULL;"3883"
"03012401";"030124";"釋放內含物質或能量。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03012402";"030124";"使監禁者得到自由。";NULL;NULL;NULL;NULL;NULL;NULL;"355"
"03012403";"030124";"播放影音。";NULL;NULL;NULL;NULL;NULL;NULL;"1778"
"03012404";"030124";"發表程式或發行數位產品，通常放在網路上提供給他人免費使用。";"資訊工程";NULL;NULL;NULL;NULL;NULL;"db-checked"
"03012405";"030124";"散播特定訊息。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03012406";"030124";"釋出資金，使其在市面上流通。";NULL;NULL;NULL;NULL;NULL;NULL;"3883"
"03012501";"030125";"將特定物品放進器物內或特定的處所之中。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03012601";"030126";"不擔憂。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"03012701";"030127";"利用強光裝置把圖片或影片上的形象照射在幕上或牆上。";NULL;NULL;NULL;NULL;NULL;NULL;"436"
"03012801";"030128";"向上騰空跳起。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
