"lemma_id";"cwn_pinyin";"cwn_zhuyin";"lemma_sno";"lemma_type";"meet_date"
"100095";"han2 yi4";"ㄏㄢˊ　ㄧˋ";"1";"含意";"2010/1/14 00:00:00"
"100096";"tuo3 shan4";"ㄊㄨㄛˇ　ㄕㄢˋ";"1";"妥善";"2010/1/14 00:00:00"
"100097";"zuo4 yong4";"ㄗㄨㄛˋ　ㄩㄥˋ";"1";"作用";"2010/1/14 00:00:00"
"100156";"zhui1 zong1";"ㄓㄨㄟ　ㄗㄨㄥ";"1";"追蹤";"2010/2/11 00:00:00"
"100157";"feng1 bi4";"ㄈㄥ　ㄅㄧˋ";"1";"封蔽";"2010/2/11 00:00:00"
"100158";"jian4 she4";"ㄐㄧㄢˋ　ㄕㄜˋ";"1";"建設";"2010/2/11 00:00:00"
"100159";"fa1 bu4";"ㄈㄚ　ㄅㄨˋ";"1";"發佈";"2010/2/11 00:00:00"
"100160";"qing1 xie4";"ㄑㄧㄥ　ㄒㄧㄝˋ";"1";"傾卸";"2010/2/11 00:00:00"
"100161";"rong2 ru4";"ㄖㄨㄥˊ　ㄖㄨˋ";"1";"溶入";"2010/2/11 00:00:00"
"100162";"jian3 di1";"ㄐㄧㄢˇ　ㄉㄧ";"1";"減低";"2010/2/11 00:00:00"
"100163";"jian3 huan3";"ㄐㄧㄢˇ　ㄏㄨㄢˇ";"1";"減緩";"2010/2/11 00:00:00"
"100164";"jian3 ruo4";"ㄐㄧㄢˇ　ㄖㄨㄛˋ";"1";"減弱";"2010/2/11 00:00:00"
"100165";"zhun3 xian4";"ㄓㄨㄣˇ　ㄒㄧㄢˋ";"1";"準線";"2010/2/11 00:00:00"
"100166";"feng1 xian3";"ㄈㄥ　ㄒㄧㄢˇ";"1";"風險";"2010/2/11 00:00:00"
"100167";"wen1 shui3";"ㄨㄣ　ㄕㄨㄟˇ";"1";"溫水";"2010/2/11 00:00:00"
"100168";"hui2 sheng1";"ㄏㄨㄟˊ　ㄕㄥ";"1";"回升";"2010/1/28 00:00:00"
"100169";"chuan2 mei2";"ㄔㄨㄢˊ ㄇㄟˊ";"2";"傳媒";"2010/1/28 00:00:00"
"100170";"tuo3";"ㄊㄨㄛˇ";"2";"妥";"2010/2/11 00:00:00"
"100171";"fu4";"ㄈㄨˋ";"2";"賦";"2010/2/25 00:00:00"
"100172";"fu4";"ㄈㄨˋ";"3";"賦";"2010/2/25 00:00:00"
"100173";"shuo4";"ㄕㄨㄛˋ";"2";"碩";"2010/2/25 00:00:00"
"100174";"su4 ";"ㄙㄨˋ";"2";"訴";"2010/2/25 00:00:00"
"100175";"chi2";"ㄔˊ";"2";"匙";"2010/3/4 00:00:00"
"100176";"shi5";"  ㄕ˙";"3";"匙";"2010/3/4 00:00:00"
"100177";"shu3";"ㄕㄨˇ";"2";"署";"2010/3/4 00:00:00"
"100178";"shu4 (shu3)";"ㄕㄨˋ　（ㄕㄨˇ）";"3";"署";"2010/3/4 00:00:00"
"100179";"qin2";"ㄑㄧㄣˊ";"2";"禽";"2010/3/4 00:00:00"
"100180";"ji1 di4";"ㄐㄧ　ㄉㄧˋ";"2";"基地";"2010/3/4 00:00:00"
"100181";"kai3";"ㄎㄞˇ";"2";"凱";"2010/3/11 00:00:00"
"100182";"kai3";"ㄎㄞˇ";"3";"凱";"2010/3/11 00:00:00"
"100183";"sun3";"ㄙㄨㄣˇ";"2";"筍";"2010/3/11 00:00:00"
"100184";"tan2";"ㄊㄢˊ";"2";"潭";"2010/3/11 00:00:00"
"100185";"tan2";"ㄊㄢˊ";"3";"潭";"2010/3/11 00:00:00"
"100186";"chin2 wang2";"ㄑㄧㄣˊ　ㄨㄤˊ";"2";"秦王";"2010/3/11 00:00:00"
"100187";"chin2 wang2";"ㄑㄧㄣˊ　 ㄨㄤˊ";"3";"秦王";"2010/3/11 00:00:00"
"100188";"meng2";"ㄇㄥˊ";"2";"萌";"2010/3/18 00:00:00"
"100189";"meng2";"ㄇㄥˊ";"3";"萌";"2010/3/18 00:00:00"
"100190";"meng2";"ㄇㄥˊ";"4";"萌";"2010/3/18 00:00:00"
"100191";"ken3";"ㄎㄣˇ";"2";"墾";"2010/3/18 00:00:00"
"100192";"zuo4 fa3";"ㄗㄨㄛˋ　ㄈㄚˇ";"2";"作法";"2010/3/25 00:00:00"
"080232";"hang2";"ㄏㄤˊ";"2";"航";"2008/6/20 00:00:00"
"080233";"mang2";"ㄇㄤˊ";"2";"茫";"2008/6/20 00:00:00"
"080234";"guo2 ji4";"ㄍㄨㄛˊ　ㄐㄧˋ";"2";"國際";"2008/6/27 00:00:00"
"080235";"shu1";"ㄕㄨ";"2";"舒";"2008/6/27 00:00:00"
"080236";"zhan3";"ㄓㄢˇ";"2";"展";"2008/6/27 00:00:00"
"080237";"ying2";"ㄧㄥˊ";"2";"盈";"2008/6/27 00:00:00"
"080238";"lin2";"ㄌㄧㄣˊ";"2";"鄰";"2008/6/27 00:00:00"
"080239";"she4";"ㄕㄜˋ";"2";"社";"2008/6/27 00:00:00"
"080240";"bo1";"ㄅㄛ";"2";"玻";"2008/6/27 00:00:00"
"080241";"gong1";"ㄍㄨㄥ";"2";"恭";"2008/6/27 00:00:00"
"080242";"bo2";"ㄅㄛˊ";"2";"博";"2008/6/13 00:00:00"
"080243";"bo2";"ㄅㄛˊ";"3";"博";"2008/6/13 00:00:00"
"080244";"yuan2";"ㄩㄢˊ";"2";"源";"2008/6/13 00:00:00"
"080245";"zhang3";"ㄓㄤ　ˇ";"1";"漲";"2008/6/13 00:00:00"
"080246";"zhang4 (zhang3)";"ㄓㄤˋ　（ㄓㄤ　ˇ）";"2";"漲";"2008/6/13 00:00:00"
"080247";"piao1";"ㄆㄧㄠ";"1";"漂";"2008/6/13 00:00:00"
"080248";"piao4";"ㄆㄧㄠˋ";"3";"漂";"2008/6/13 00:00:00"
"080249";"wei2";"ㄨㄟˊ";"2";"維";"2008/6/13 00:00:00"
"080250";"wei2";"ㄨㄟˊ";"3";"維";"2008/6/13 00:00:00"
"080251";"yin1";"ㄧㄣ";"2";"陰";"2008/7/4 00:00:00"
"080252";"tu2";"ㄊㄨ　ˊ";"2";"徒";"2008/7/4 00:00:00"
"080253";"tu2";"ㄊㄨ　ˊ";"3";"徒";"2008/7/4 00:00:00"
"080254";"yin1";"ㄧㄣ";"2";"殷";"2008/7/4 00:00:00"
"080255";"yin1";"ㄧㄣ";"3";"殷";"2008/7/4 00:00:00"
"080256";"zuan4";"ㄗㄨㄢˋ";"2";"鑽";"2008/7/11 00:00:00"
"080257";"zuan4";"ㄗㄨㄢˋ";"3";"鑽";"2008/7/11 00:00:00"
"080258";"zuan4";"ㄗㄨㄢˋ";"4";"鑽";"2008/7/11 00:00:00"
"080259";"yi1";"ㄧ";"2";"醫";"2008/7/11 00:00:00"
"080260";"yuan2";"ㄩㄢˊ";"2";"員";"2008/7/11 00:00:00"
"080261";"yun4";"ㄩㄣˋ";"3";"員";"2008/7/11 00:00:00"
"080262";"pao1";"ㄆㄠ";"2";"泡";"2008/5/30 00:00:00"
"080263";"pao4";"ㄆㄠˋ";"3";"泡";"2008/5/30 00:00:00"
"080264";"pao4";"ㄆㄠˋ";"4";"泡";"2008/5/30 00:00:00"
"080265";"sai4";"ㄙㄞˋ";"2";"賽";"2008/5/30 00:00:00"
"080266";"yang3";"ㄧㄤˇ";"2";"養";"2008/5/30 00:00:00"
"080267";"sai4";"ㄙㄞˋ";"3";"賽";"2008/5/30 00:00:00"
"080268";"yong3";"ㄩㄥˇ";"2";"永";"2008/6/18 00:00:00"
"080269";"su4";"ㄙㄨˋ";"2";"速";"2008/6/18 00:00:00"
"080270";"deng1";"ㄉㄥ";"2";"登";"2008/6/20 00:00:00"
"080271";"deng1";"ㄉㄥ";"3";"登";"2008/6/20 00:00:00"
"080272";"deng1 (deng4)";"ㄉㄥ　（ㄉㄥˋ）";"4";"登";"2008/6/20 00:00:00"
"080273";"ye2";"ㄧㄝˊ";"2";"爺";"2008/6/20 00:00:00"
"080274";"shu1";"ㄕㄨ";"2";"疏";"2008/6/18 00:00:00"
"080275";"shu4";"ㄕㄨˋ";"3";"疏";"2008/6/18 00:00:00"
"080276";"li3";"ㄌㄧˇ";"2";"禮";"2008/6/18 00:00:00"
"080277";"zou4";"ㄗㄡˋ";"2";"奏";"2008/6/18 00:00:00"
"080278";"pu1";"ㄆㄨ";"2";"撲";"2008/6/11 00:00:00"
"080279";"pai1";"ㄆㄞ";"2";"拍";"2008/6/25 00:00:00"
"080280";"pai1";"ㄆㄞ";"3";"拍";"2008/6/25 00:00:00"
"080281";"pai1";"ㄆㄞ";"4";"拍";"2008/6/25 00:00:00"
"080282";"zhu3";"ㄓㄨˇ";"2";"主";"2008/7/16 00:00:00"
"080283";"qu1";"ㄑㄩ";"2";"曲";"2008/7/16 00:00:00"
"080284";"qu3";"ㄑㄩˇ";"3";"曲";"2008/7/16 00:00:00"
"080285";"li4";"ㄌㄧˋ";"2";"勵";"2008/7/18 00:00:00"
"080286";"gui1";"ㄍㄨㄟ";"2";"規";"2008/7/18 00:00:00"
"080287";"jian1";"ㄐㄧㄢ";"2";"堅";"2008/7/18 00:00:00"
"080288";"wei3";"ㄨㄟˇ";"2";"偉";"2008/7/18 00:00:00"
"080289";"jian4";"ㄐㄧㄢˋ";"2";"健";"2008/7/18 00:00:00"
"080290";"ying4";"ㄧㄥˋ";"2";"應";"2008/7/23 00:00:00"
"080291";"ying4";"ㄧㄥˋ";"3";"應";"2008/7/23 00:00:00"
"080292";"you1";"ㄧㄡ";"2";"優";"2008/7/23 00:00:00"
"080293";"yan2";"ㄧㄢˊ";"2";"顏";"2008/7/23 00:00:00"
"080294";"yan2";"ㄧㄢˊ";"3";"顏";"2008/7/23 00:00:00"
"080295";"lian2";"ㄌㄧㄢˊ";"2";"聯";"2008/7/23 00:00:00"
"080296";"zhi1";"ㄓ";"2";"織";"2008/7/23 00:00:00"
"080297";"you1";"ㄧㄡ";"3";"優";"2008/7/23 00:00:00"
"080298";"qing4";"ㄑㄧㄥˋ";"2";"慶";"2008/7/11 00:00:00"
"080299";"san3";"ㄙㄢˇ";"2";"散";"2008/7/11 00:00:00"
"080300";"san4";"ㄙㄢˋ";"3";"散";"2008/7/11 00:00:00"
"080301";"chang3";"ㄔㄤˇ";"2";"廠";"2008/7/11 00:00:00"
"080304";"bo1 shi2";"ㄅㄛ　ㄕˊ";"1";"剝蝕";"2008/8/1 00:00:00"
"080305";"qin1 shi2";"ㄑㄧㄣ　ㄕˊ";"1";"侵蝕";"2008/8/1 00:00:00"
"080306";"wai4 lai2 zhong3";"ㄨㄞˋ　ㄌㄞˊ　ㄓㄨㄥˇ";"1";"外來種";"2008/8/1 00:00:00"
"080307";"qi4 hou4";"ㄑㄧˋ　ㄏㄡˋ";"1";"氣候";"2008/8/1 00:00:00"
"080308";"xing1 qiu2";"ㄒㄧㄥ　ㄑㄧㄡˊ";"1";"星球";"2008/8/1 00:00:00"
"080309";"yue4 jie4";"ㄩㄝˋ　ㄐㄧㄝˋ";"1";"越界";"2008/8/1 00:00:00"
"080310";"chao1 zai3 (chao1 zai4)";"ㄔㄠ　ㄗㄞˇ　（ㄔㄠ　ㄗㄞˋ）";"1";"超載";"2008/8/1 00:00:00"
"080311";"qu1 yu4";"ㄑㄩ　ㄩˋ";"1";"區域";"2008/8/1 00:00:00"
"080312";"yong4 di4";"ㄩㄥˋ　ㄉㄧˋ";"1";"用地";"2008/8/1 00:00:00"
"080313";"du1 shi4";"ㄉㄨ　ㄕˋ";"1";"都市";"2008/8/1 00:00:00"
"080314";"jia1 yuan2";"ㄐㄧㄚ　ㄩㄢˊ";"1";"家園";"2008/8/1 00:00:00"
"080315";"jia1 bei4";"ㄐㄧㄚ　ㄅㄟˋ";"1";"加倍";"2008/8/1 00:00:00"
"080316";"yong3 xu4";"ㄩㄥˇ　ㄒㄩˋ";"1";"永續";"2008/8/1 00:00:00"
"080317";"yong4 liang4";"ㄩㄥˋ　ㄌㄧㄤˋ";"1";"用量";"2008/8/1 00:00:00"
"080318";"zai4 sheng1";"ㄗㄞˋ　ㄕㄥ";"1";"再生";"2008/8/1 00:00:00"
"080319";"xi1 na4";"ㄒㄧ　ㄋㄚˋ";"1";"吸納";"2008/8/1 00:00:00"
"080320";"chi4 zi4";"ㄔˋ　ㄗˋ";"1";"赤字";"2008/8/1 00:00:00"
"080321";"tai1 yuan2";"ㄊㄞˊ　ㄩㄢˊ";"1";"苔原";"2008/8/1 00:00:00"
"080322";"dong4 yuan2";"ㄉㄨㄥˋ　ㄩㄢˊ";"1";"凍原";"2008/8/1 00:00:00"
"080323";"sha1 mo4";"ㄕㄚ　ㄇㄛˋ";"1";"沙漠";"2008/8/1 00:00:00"
"080324";"re4 dai4";"ㄖㄜˋ　ㄉㄞˋ";"1";"熱帶";"2008/8/1 00:00:00"
"080325";"han2 dai4";"ㄏㄢˊ　ㄉㄞˋ";"1";"寒帶";"2008/8/1 00:00:00"
"080326";"wen1 dai4";"ㄨㄣ　ㄉㄞˋ";"1";"溫帶";"2008/8/1 00:00:00"
"080327";"ya4 re4 dai4";"ㄧㄚˋ　ㄖㄜˋ　ㄉㄞˋ";"1";"亞熱帶";"2008/8/1 00:00:00"
"080328";"fu4 re4 dai4";"ㄈㄨˋ　ㄖㄜˋ　ㄉㄞˋ";"1";"副熱帶";"2008/8/1 00:00:00"
"080329";"yu3 lin2";"ㄩˇ　ㄌㄧㄣˊ";"1";"雨林";"2008/8/1 00:00:00"
"080330";"kuo4 ye4 lin2";"ㄎㄨㄛˋ　ㄧㄝˋ　ㄌㄧㄣˊ";"1";"闊葉林";"2008/8/1 00:00:00"
"080331";"zhen1 ye4 lin2";"ㄓㄣ　ㄧㄝˋ　ㄌㄧㄣˊ";"1";"針葉林";"2008/8/1 00:00:00"
"080332";"hun3 he2 lin2";"ㄏㄨㄣˇ　ㄏㄜˊ　ㄌㄧㄣˊ";"1";"混合林";"2008/8/1 00:00:00"
"080333";"ci4 sheng1 lin2";"ㄘˋ　ㄕㄥ　ㄌㄧㄣˊ";"1";"次生林";"2008/8/1 00:00:00"
"080334";"hong2 shu4 lin2";"ㄏㄨㄥˊ　ㄕㄨˋ　ㄌㄧㄣˊ";"1";"紅樹林";"2008/8/1 00:00:00"
"080335";"zu2 ji1";"ㄗㄨˊ　ㄐㄧ";"1";"足跡";"2008/8/1 00:00:00"
"080336";"tan4";"ㄊㄢˋ";"1";"碳";"2008/8/1 00:00:00"
"080337";"tan4 zu2 ji1";"ㄊㄢˋ　ㄗㄨˊ　ㄐㄧ";"1";"碳足跡";"2008/8/1 00:00:00"
"080338";"lian2 he2 guo2 kai1 fa1 ji4 hua4 shu3";"ㄌㄧㄢˊ　ㄏㄜˊ　ㄍㄨㄛˊ　ㄎㄞ　ㄈㄚ　ㄐㄧˋ　ㄏㄨㄚˋ　ㄕㄨˇ";"1";"聯合國開發計畫署";"2008/8/1 00:00:00"
"080339";"liu2 yu4";"ㄌㄧㄡˊ　ㄩˋ";"1";"流域";"2008/8/1 00:00:00"
"080340";"pen2 di4";"ㄆㄣˊ　ㄉㄧˋ";"1";"盆地";"2008/8/1 00:00:00"
"080341";"liu2 liang4";"ㄌㄧㄡˊ　ㄌㄧㄤˋ";"1";"流量";"2008/8/1 00:00:00"
"080342";"shui3 liu2 liang4";"ㄕㄨㄟˇ　ㄌㄧㄡˊ　ㄌㄧㄤˋ";"1";"水流量";"2008/8/1 00:00:00"
"080343";"duo1 yang4 xing4";"ㄉㄨㄛ　ㄧㄤˋ　ㄒㄧㄥˋ";"1";"多樣性";"2008/8/1 00:00:00"
"080344";"sheng1 wu4 dou1 yang4 xing4";"ㄕㄥ　ㄨˋ　ㄉㄨㄛ　ㄧㄤˋ　ㄒㄧㄥˋ";"1";"生物多樣性";"2008/8/1 00:00:00"
"080345";"bu3 lao1";"ㄅㄨˇ　ㄌㄠ";"1";"捕撈";"2008/8/1 00:00:00"
"080346";"tuo1";"ㄊㄨㄛ";"2";"脫";"2008/7/25 00:00:00"
"080347";"shan4";"ㄕㄢˋ";"2";"善";"2008/7/25 00:00:00"
"080348";"jing1";"ㄐㄧㄥ";"2";"京";"2008/7/16 00:00:00"
"080349";"jing1";"ㄐㄧㄥ";"3";"京";"2008/7/16 00:00:00"
"080350";"jing1";"ㄐㄧㄥ";"4";"京";"2008/7/16 00:00:00"
"080351";"jing1";"ㄐㄧㄥ";"5";"京";"2008/7/16 00:00:00"
"080352";"bei4";"ㄅㄟˋ";"2";"倍";"2008/7/18 00:00:00"
"080353";"zhi4";"ㄓˋ";"2";"治";"2008/7/18 00:00:00"
"080354";"cuo4";"ㄘㄨㄛˋ";"2";"錯";"2008/7/18 00:00:00"
"080302";"le4";"ㄌㄜˋ";"2";"勒";"2008/7/23 00:00:00"
"080303";"lei";"ㄌㄟ";"3";"勒";"2008/7/23 00:00:00"
"080355";"pei4";"ㄆㄟˋ";"2";"佩";"2008/7/18 00:00:00"
"080356";"hong2 shu4 lin2";"ㄏㄨㄥˊ　ㄕㄨˋ　ㄌㄧㄣˊ";"2";"紅樹林";"2008/8/1 00:00:00"
"080357";"shen2";"ㄕㄣˊ";"2";"神";"2008/7/4 00:00:00"
"080358";"shen2";"ㄕㄣˊ";"3";"神";"2008/7/4 00:00:00"
"080359";"xi2";"ㄒㄧˊ";"2";"惜";"2008/7/4 00:00:00"
"080360";"po2";"ㄆㄛˊ";"2";"繁";"2008/7/4 00:00:00"
"080361";"mo2";"ㄇㄛˊ";"2";"磨";"2008/7/4 00:00:00"
"080362";"mo4";"ㄇㄛˋ";"3";"磨";"2008/7/4 00:00:00"
"080363";"wu4";"ㄨˋ";"2";"悟";"2008/7/4 00:00:00"
"080364";"shai4";"ㄕㄞˋ";"1";"曬";"2008/7/4 00:00:00"
"080365";"geng1";"ㄍㄥ";"2";"耕";"2008/7/4 00:00:00"
"080366";"cheng2";"ㄔㄥˊ";"2";"呈";"2008/8/29 00:00:00"
"080367";"ji3 (ji2) zhui1";"ㄐㄧˇ　（ㄐㄧˊ）　ㄓㄨㄟ";"1";"脊椎";"2008/8/8 00:00:00"
"080368";"ji3 (ji2) zhui1 dong4 wu4";"ㄐㄧˇ　（ㄐㄧˊ）　ㄓㄨㄟ　ㄉㄨㄥˋ　ㄨˋ";"1";"脊椎動物";"2008/8/8 00:00:00"
"080369";"cao3 di4";"ㄘㄠˇ　ㄉㄧˋ";"1";"草地";"2008/8/8 00:00:00"
"080370";"cao3 yuan2";"ㄘㄠˇ　ㄩㄢˊ";"1";"草原";"2008/8/8 00:00:00"
"080371";"mu4 cao3 di4";"ㄇㄨˋ　ㄘㄠˇ　ㄉㄧˋ";"1";"牧草地";"2008/8/8 00:00:00"
"080372";"gao1 du4";"ㄍㄠ　ㄉㄨˋ";"1";"高度";"2008/8/8 00:00:00"
"080373";"jian4 quan2";"ㄐㄧㄢˋ　ㄑㄩㄢˊ";"1";"健全";"2008/8/8 00:00:00"
"080374";"beng1 jie3";"ㄅㄥ　ㄐㄧㄝˇ";"1";"崩解";"2008/8/8 00:00:00"
"080375";"pai2 fang4";"ㄆㄞˊ　ㄈㄤˋ";"1";"排放";"2008/8/8 00:00:00"
"080376";"dan4 shui3";"ㄉㄢˋ　ㄕㄨㄟˇ";"1";"淡水";"2008/8/8 00:00:00"
"080377";"dan4 shui3";"ㄉㄢˋ　ㄕㄨㄟˇ";"2";"淡水";"2008/8/8 00:00:00"
"080378";"xian4 kuang4";"ㄒㄧㄢˋ　ㄎㄨㄤˋ";"1";"現況";"2008/8/8 00:00:00"
"080379";"lu4 qi1";"ㄌㄨˋ　ㄑㄧ";"1";"陸棲";"2008/8/8 00:00:00"
"080380";"yu2 zhong4";"ㄩˊ　ㄓㄨㄥˇ";"1";"魚種";"2008/8/8 00:00:00"
"080381";"qi1 xi2 di4";"ㄑㄧ　ㄒㄧˊ　ㄉㄧˋ";"1";"棲息地";"2008/8/8 00:00:00"
"080382";"jian3 qing1";"ㄐㄧㄢˇ　ㄑㄧㄥ";"1";"減輕";"2008/8/8 00:00:00"
"080383";"nuan3 hua4";"ㄋㄨㄢˇ　ㄏ　ㄨㄚˋ";"1";"暖化";"2008/8/8 00:00:00"
"080384";"nong2 di4";"ㄋㄨㄥˊ　ㄉㄧˋ";"1";"農地";"2008/8/8 00:00:00"
"080385";"fu2 zhi3";"ㄈㄨˊ　ㄓˇ";"1";"福祉";"2008/8/8 00:00:00"
"080386";"yan3 hua4";"ㄧㄢˇ　ㄏㄨㄚˋ";"1";"演化";"2008/8/8 00:00:00"
"080387";"fu4 zhai4";"ㄈㄨˋ　ㄓㄞˋ";"1";"負債";"2008/8/8 00:00:00"
"080388";"zong3 shu4";"ㄗㄨㄥˇ　ㄕㄨˋ";"1";"總數";"2008/8/8 00:00:00"
"080389";"zhuan3 xing2";"ㄓㄨㄢˇ　ㄒㄧㄥˊ";"1";"轉型";"2008/8/8 00:00:00"
"080390";"cai3 shou1";"ㄘㄞˇ　ㄕㄡ";"1";"採收";"2008/8/8 00:00:00"
"080391";"dao3 yin1";"ㄉㄠˇ　ㄧㄣ";"1";"導因";"2008/8/8 00:00:00"
"080392";"hua4 shi2";"ㄏㄨㄚˋ　ㄕˊ";"1";"化石";"2008/8/8 00:00:00"
"080393";"ran2 liao4";"ㄖㄢˊ　ㄌㄧㄠˋ";"1";"燃料";"2008/8/8 00:00:00"
"080394";"hua4 shi2 ran2 liao4";"ㄏㄨㄚˋ　ㄕˊ　ㄖㄢˊ　ㄌㄧㄠˋ";"1";"化石燃料";"2008/8/8 00:00:00"
"080395";"shi2 hua4 ran2 liao4";"ㄕˊ　ㄏㄨㄚˋ　ㄖㄢˊ　ㄌㄧㄠˋ";"1";"石化燃料";"2008/8/8 00:00:00"
"080396";"shui3 ba4";"ㄕㄨㄟˇ　ㄅㄚˋ";"1";"水壩";"2008/8/8 00:00:00"
"080397";"da4 xi1 yang2";"ㄉㄚˋ　ㄒㄧ　ㄧㄤˊ";"1";"大西洋";"2008/8/8 00:00:00"
"080398";"yin4 du4 yang2";"ㄧㄣˋ　ㄉㄨˋ　ㄧㄤˊ";"1";"印度洋";"2008/8/8 00:00:00"
"080399";"bei3 ji2";"ㄅㄟˇ　ㄐㄧˊ";"1";"北極";"2008/8/8 00:00:00"
"080400";"nan2 ji2";"ㄋㄢˊ　ㄐㄧˊ";"1";"南極";"2008/8/8 00:00:00"
"080401";"xian4 jin1";"ㄒㄧㄢˋ　ㄐㄧㄣ";"1";"現金";"2008/8/1 00:00:00"
"080402";"cuo4";"ㄘㄨㄛˋ";"3";"錯";"2008/7/18 00:00:00"
"080403";"di4 li3";"ㄉㄧˋ　ㄌㄧˇ";"1";"地理";"2008/8/1 00:00:00"
"080231";"jin4";"ㄐㄧㄣˋ";"2";"進";"2008/5/30 00:00:00"
"080404";"sheng1 chan3 li4";"ㄕㄥ　ㄔㄢˇ　ㄌㄧˋ";"1";"生產力";"2008/8/1 00:00:00"
"080405";"er4 yang3 hua4 tan4";"ㄦˋ　ㄧㄤˇ　ㄏㄨㄚˋ　ㄊㄢˋ";"1";"二氧化碳";"2008/8/22 00:00:00"
"080406";"sheng1 wu4 di4 li3";"ㄕㄥ　ㄨˋ　ㄉㄧˋ　ㄌㄧˇ";"1";"生物地理";"2008/8/22 00:00:00"
"080407";"sheng1 wu4 quan1";"ㄕㄥ　ㄨˋ　ㄑㄩㄢ";"1";"生物圈";"2008/8/22 00:00:00"
"080408";"di4 zhong1 hai3";"ㄉㄧˋ　ㄓㄨㄥ　ㄏㄞˇ";"1";"地中海";"2008/8/22 00:00:00"
"080409";"hai3 yang2";"ㄏㄞˇ　ㄧㄤˊ";"1";"海洋";"2008/8/22 00:00:00"
"080410";"jing4 liu2";"ㄐㄧㄥˋ　ㄌㄧㄡˊ";"1";"逕流";"2008/8/22 00:00:00"
"080411";"han4 lin2";"ㄏㄢˋ　ㄌㄧㄣˊ";"1";"旱林";"2008/8/22 00:00:00"
"080412";"shou4 ku3";"ㄕㄡˋ　ㄎㄨˇ";"1";"受苦";"2008/8/1 00:00:00"
"080413";"qu3 yong4";"ㄑㄩˇ　ㄩㄥˋ";"1";"取用";"2008/8/1 00:00:00"
"080414";"shou4 hai4";"ㄕㄡˋ　ㄏㄞˋ";"1";"受害";"2008/8/1 00:00:00"
"080415";"shu4 lin2";"ㄕㄨˋ　ㄌㄧㄣˊ";"1";"樹林";"2008/8/1 00:00:00"
"080416";"shu4 lin2";"ㄕㄨˋ　ㄌㄧㄣˊ";"2";"樹林";"2008/8/1 00:00:00"
"080417";"duan4 liou2";"ㄉㄨㄢˋ　ㄌㄧㄡˊ";"1";"斷流";"2008/8/1 00:00:00"
"080418";"quan2 qiu2 zu2 ji1";"ㄑㄩㄢˊ　ㄑㄧㄡˊ　ㄗㄨˊ　ㄐㄧ";"1";"全球足跡";"2008/8/1 00:00:00"
"080419";"sheng1 tai4 zu2 ji1";"ㄕㄥ　ㄊㄞˋ　ㄗㄨˊ　ㄐㄧ";"1";"生態足跡";"2008/8/1 00:00:00"
"080420";"sheng1 tai4 chi4 zi4";"ㄕㄥ　ㄊㄞˋ　ㄔˋ　ㄗˋ";"1";"生態赤字";"2008/8/1 00:00:00"
"080421";"lu4 qi1 sheng1 wu4";"ㄌㄨˋ　ㄑㄧ　ㄕㄥ　ㄨˋ";"1";"陸棲生物";"2008/8/1 00:00:00"
"080422";"guo4 du4 bu3 lao1";"ㄍㄨㄛˋ　ㄉㄨˋ　ㄅㄨˇ　ㄌㄠ";"1";"過度捕撈";"2008/8/1 00:00:00"
"080423";"qi4 hou4 bian4 qian1";"ㄑㄧˋ　ㄏㄡˋ　ㄅㄧㄢˋ　ㄑㄧㄢ";"1";"氣候變遷";"2008/8/1 00:00:00"
"080424";"lian2 he2 guo2 ren2 le4 fa1 zhan3 zhi3 shu4";"ㄌㄧㄢˊ　ㄏㄜˊ　ㄍㄨㄛˊ	ㄖㄣˊ	ㄌㄟˋ	ㄈㄚ　ㄓㄢˇㄓˇ　ㄕㄨˋ";"1";"聯合國人類發展指數";"2008/8/1 00:00:00"
"080425";"sheng1 ming4 di4 qiu2 zhi3 shu4";"ㄕㄥ　ㄇㄧㄥˋ　ㄉㄧˋ　ㄑㄧㄡˊ　ㄓˇ　ㄕㄨˋ";"1";"生命地球指數";"2008/8/1 00:00:00"
"080426";"re4 dai4 kuo4 ye4 lin2";"ㄖㄜˋ　ㄉㄞˋ　ㄎㄨㄛˋ　ㄧㄝˋ　ㄌㄧㄣˊ";"1";"熱帶闊葉林";"2008/8/1 00:00:00"
"080427";"re4 dai4 cao3 yuan2";"ㄖㄜˋ　ㄉㄞˋ　ㄘㄠˇ　ㄩㄢˊ";"1";"熱帶草原";"2008/8/1 00:00:00"
"080428";"da3 jie2";"ㄉㄚˇ　ㄐㄧㄝˊ";"1";"打結";"2008/7/25 00:00:00"
"080429";"ji2";"ㄐㄧˊ";"2";"集";"2008/7/25 00:00:00"
"080430";"xiao4";"ㄒㄧㄠˋ";"2";"效";"2008/7/25 00:00:00"
"080431";"xiao4";"ㄒㄧㄠˋ";"3";"效";"2008/7/25 00:00:00"
"080432";"shu4";"ㄕㄨˋ";"2";"術";"2008/8/8 00:00:00"
"080433";"feng1";"ㄈㄥ";"2";"烽";"2008/8/8 00:00:00"
"080434";"yin2";"ㄧㄣˊ";"2";"吟";"2008/8/8 00:00:00"
"080435";"xiu4";"ㄒㄧㄡˋ";"2";"秀";"2008/8/8 00:00:00"
"080436";"chui2";"ㄔㄨㄟˊ";"2";"垂";"2008/8/8 00:00:00"
"080437";"zi1";"ㄗ";"2";"資";"2008/8/8 00:00:00"
"080438";"shi4";"ㄕˋ";"2";"事";"2008/8/29 00:00:00"
